source_id,source_row,bus,source_status,pmin_mw,pmin_pu,pmax_mw,pmax_pu,gap_uncertified_secure_commitment,gap_uncertified_secure_dispatch_mw,gap_uncertified_secure_dispatch_pu,mip_gap,requested_mip_gap,independent_security_verification,price_status,price_per_mwh,price_per_pu_hour
gen-row-0519,519,8050,0,51.8,0.518,172.67,1.7267,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0520,520,8051,0,51.8,0.518,172.67,1.7267,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0521,521,8060,0,178.02,1.7802,593.4,5.934,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0522,522,8061,0,178.02,1.7802,593.4,5.934,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0523,523,8070,0,277.47,2.7747,924.9,9.249,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0524,524,8071,1,277.47,2.7747,924.9,9.249,1,924.8999999999999,9.248999999999999,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0525,525,8077,1,70.47,0.7047,234.9,2.349,1,234.90000000000003,2.349,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0526,526,8078,1,70.47,0.7047,234.9,2.349,1,234.90000000000003,2.349,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0527,527,8079,1,70.47,0.7047,234.9,2.349,1,234.90000000000003,2.349,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0528,528,8080,1,70.47,0.7047,234.9,2.349,1,234.90000000000003,2.349,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0529,529,8087,0,269.31,2.6931,897.7,8.977,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0530,530,8088,1,269.31,2.6931,897.7,8.977,1,897.7000000000002,8.977000000000002,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0531,531,8099,1,85.5,0.855,85.5,0.855,1,85.5,0.855,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0532,532,8115,0,3.0,0.03,10.0,0.1,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0533,533,8116,0,105.51,1.0551000000000001,351.7,3.517,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0534,534,8117,1,105.51,1.0551000000000001,351.7,3.517,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0535,535,8129,1,198.0,1.98,660.0,6.6,1,660.0,6.6,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0536,536,8130,1,198.0,1.98,660.0,6.6,1,660.0,6.6,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0537,537,8131,1,198.0,1.98,660.0,6.6,1,626.1119084525593,6.261119084525593,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0538,538,8147,0,1.2,0.012,4.0,0.04,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0539,539,8147,0,71.79,0.7179000000000001,239.3,2.3930000000000002,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0540,540,8152,0,6.6,0.066,22.0,0.22,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0541,541,8155,0,52.38,0.5238,174.6,1.746,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0542,542,8155,1,52.38,0.5238,174.6,1.746,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0543,543,8158,0,31.5,0.315,105.0,1.05,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
gen-row-0544,544,8158,0,29.46,0.29460000000000003,98.2,0.982,0,0.0,0.0,0.0021295552806028916,0.001,passed,withheld_mip_gap_not_certified,,
